id,verdict,flags,layer,zone,row,encoded,read,form,confidence,for_this_zone,alternatives,fragment,note,quote,notes_seen,notes_changing,changes_the_figure,variants_held,unheld_exception,effects
00373,agree,,or/clackamas/lake-oswego,R-DD,max_coverage_pct,45,45,percent,clear,True,35% (Single-Family Detached) | 55% (Multi-Family Dwelling) | 60% impervious surface cap in R-DD,TABLE 50.04.001-9: R-DD MAXIMUM LOT COVERAGE - Dwelling Type / Maximum Lot Coverage; Middle Housing 45%,,"or/clackamas/lake-oswego/50.04.dimensional.txt#L1066,L1068",7,0,False,0,False,
00374,agree,noted,or/clackamas/lake-oswego,R-W,max_height_ft,25,25,feet,inferred,True,"27 (portion at or below the Oswego Lake surface elevation) | 28 (flat lot, R-3/R-2/R-0 columns) | 28 - 32 [4] (lots with sloping topography) | 35 (footprint, sloped)","MAX. BASE HEIGHT (FT.) / From Oswego Lake Surface Elevation: 25/27 [5] (R-W column, TABLE 50.04.001-11)","The R-W cell prints two figures, '25/27' - 25 ft for the portion of the lot above the Oswego Lake surface elevation and 27 ft for the portion at or below it; I report the 25.","or/clackamas/lake-oswego/50.04.dimensional.txt#L1436,L1438",7,1,True,0,True,[5] 27 ft for parts of the lot at or below the Oswego Lake surface elevation; 25 ft above it
00375,agree,,or/clackamas/lake-oswego,R-W,setback_front_ft,0,0,feet,clear,True,"0 (Primary Dwelling (Detached), Front, R-W) | 10 (R-3 column, attached front)","YARD SETBACKS / Primary Dwelling (Attached) / Front: 0 (R-W column, TABLE 50.04.001-11)",,"or/clackamas/lake-oswego/50.04.dimensional.txt#L1339,L1341",7,0,False,0,False,
00376,agree,,or/clackamas/lake-oswego,R-W,setback_side_ft,0,0,feet,clear,True,"0 (Primary Dwelling (Detached), Side, R-W) | 10 (exterior wall); 0 (attached wall) in the R-3 column","YARD SETBACKS / Primary Dwelling (Attached) / Side: 0 (R-W column, TABLE 50.04.001-11)",,"or/clackamas/lake-oswego/50.04.dimensional.txt#L1345,L1347",7,0,False,0,False,
00377,agree,,or/clackamas/lake-oswego,R-W,setback_rear_ft,0,0,feet,clear,True,"0 (Primary Dwelling (Detached), Rear, R-W) | 10 (R-3 column, attached rear)","YARD SETBACKS / Primary Dwelling (Attached) / Rear: 0 (R-W column, TABLE 50.04.001-11)",,"or/clackamas/lake-oswego/50.04.dimensional.txt#L1352,L1354",7,0,False,0,False,
00378,agree,noted,or/clackamas/lake-oswego,R-W,setback_street_side_ft,0,0,feet,inferred,True,"0 (Other Types of Primary Structures and All Accessory Structures, Side Adjacent to Street, R-W) | 10 (R-3 column, detached side adjacent to street)","YARD SETBACKS / Primary Dwelling (Detached) / Side Adjacent to Street (ft.): 0 (R-W column, TABLE 50.04.001-11)","The 'Side Adjacent to Street' row read here sits under Primary Dwelling (Detached) - the Primary Dwelling (Attached) block prints only Front, Side and Rear - though R-W reads 0 in the detached row and in the 'Other Types' row alike.","or/clackamas/lake-oswego/50.04.dimensional.txt#L1319,L1321",7,0,False,0,False,
00379,agree,,or/clackamas/lake-oswego,R-W,min_lot_sqft,7000,7000,square feet,clear,True,"1,500 (Townhouses, one per lot) | 5,000 (Triplexes) | 3,375 (Single-Family and Duplex Dwellings; Townhouse Projects)","MIN. LOT DIMENSIONS / Cottage Clusters and Quadplexes / Area (sq. ft.): 7,000 (R-W column, TABLE 50.04.001-11)",,"or/clackamas/lake-oswego/50.04.dimensional.txt#L1246,L1250",7,0,False,1,False,
00380,agree,,or/clackamas/lake-oswego,R-W,min_lot_sqft [unit_lots],1500,1500,square feet,clear,True,"7,000 (Cottage Clusters and Quadplexes) | 3,375 (Single-Family and Duplex Dwellings; Townhouse Projects)","MIN. LOT DIMENSIONS / Townhouses (one per lot) / Area (sq. ft.): 1,500 (R-W column, TABLE 50.04.001-11)",,"or/clackamas/lake-oswego/50.04.dimensional.txt#L1254,L1258",7,0,False,1,False,
00381,agree,,or/clackamas/lake-oswego,R-W,max_coverage_pct,100,100,percent,clear,True,50 (R-3 column) | 55 (R-0 column) | Table 50.04.001-12 (R-2 column),"MAX. LOT COVERAGE / Lot Coverage: 100 (R-W column, TABLE 50.04.001-11)",,"or/clackamas/lake-oswego/50.04.dimensional.txt#L1301,L1303",7,0,False,0,False,
00383,agree,,or/clackamas/milwaukie,defaults,parking_max_per_unit,1,1,spaces per unit,clear,True,2 spaces per dwelling unit (Multi-Unit Dwellings) | 1 space per dwelling unit (d. Townhouses[2]) | No maximum (single detached dwellings),"Table 19.605.1, Maximum Allowed - 3. Middle Housing[1] / c. Quadplexes: 1 space per dwelling unit",,"or/clackamas/milwaukie/19.600.parking.txt#L245-L246,L253",2,1,True,0,True,[1] 0.5 spaces per unit for middle housing on streets classed Arterial or Collector in the TSP
00392,agree,,or/clackamas/milwaukie,R-MD,setback_front_ft,20,20,feet,clear,True,,"Table 19.301.4, C.1.a Front yard: 20 (R-MD, lot size 1,500 - 2,999 column)",,or/clackamas/milwaukie/19.300.base-zones.txt#L184,4,0,False,0,False,
00393,agree,noted,or/clackamas/milwaukie,R-MD,setback_side_ft,5.0,5,feet,clear,True,"5/10 (7,000 and up column)","Table 19.301.4, C.1.b Side yard: 5 (R-MD, lot size 1,500 - 2,999 column)","The cited cell is the 1,500 - 2,999 sq ft lot-size column; the 7,000-and-up column reads 5/10, and this item carries no lot-size condition.",or/clackamas/milwaukie/19.300.base-zones.txt#L194,4,0,False,0,False,
00394,agree,noted,or/clackamas/milwaukie,R-MD,setback_side_ft [step-back],20.0,20,feet (height above ground at the required side yard depth),inferred,True,"45 (b. Slope of plane, degrees) | 5 (C.1.b Side yard, same column)","Table 19.301.4, C.3 Side yard height plane limit - a. Height above ground at minimum required side yard depth (ft): 20; b. Slope of plane (degrees): 45","The marked lines state the side yard height plane - 20 ft above ground at the required side yard depth, rising at 45 degrees - not a side yard distance, so the figure is a height, not a setback.","or/clackamas/milwaukie/19.300.base-zones.txt#L229,L231,L232,L236,L237",4,0,False,0,False,
00395,agree,noted,or/clackamas/milwaukie,R-MD,setback_rear_ft,20,20,feet,clear,True,"15 (1,500 - 2,999 column)","Table 19.301.4, C.1.d Rear yard: 20 (R-MD, lot size 3,000-4,999 column)","The cited cell is the 3,000-4,999 sq ft lot-size column; it matches the 7,000-and-up base column (20) and only the smallest band differs.",or/clackamas/milwaukie/19.300.base-zones.txt#L215,4,0,False,1,False,
00396,agree,noted,or/clackamas/milwaukie,R-MD,setback_rear_ft [],15,15,feet,clear,True,"20 (3,000-4,999, 5,000-6,999 and 7,000-and-up columns)","Table 19.301.4, C.1.d Rear yard: 15 (R-MD, lot size 1,500 - 2,999 column)","The cited cell is the 1,500 - 2,999 sq ft lot-size column; the other three columns read 20, and this item carries no lot-size condition.",or/clackamas/milwaukie/19.300.base-zones.txt#L214,4,0,False,1,False,
00397,agree,,or/clackamas/milwaukie,R-MD,setback_street_side_ft,20,20,feet,clear,True,"5 (1,500 - 2,999 column) | 15 (3,000-4,999 and 5,000-6,999 columns)","Table 19.301.4, C.1.c Street side yard: 20 (R-MD, lot size 7,000 and up column)",,or/clackamas/milwaukie/19.300.base-zones.txt#L207,4,0,False,3,False,
00398,agree,noted,or/clackamas/milwaukie,R-MD,setback_street_side_ft [],5,5,feet,clear,True,"20 (7,000 and up column) | 15 (3,000-4,999 and 5,000-6,999 columns)","Table 19.301.4, C.1.c Street side yard: 5 (R-MD, lot size 1,500 - 2,999 column)","The cited cell is the 1,500 - 2,999 sq ft lot-size column; the 7,000-and-up base column reads 20, and this item carries no lot-size condition.",or/clackamas/milwaukie/19.300.base-zones.txt#L204,4,0,False,3,False,
00399,agree,noted,or/clackamas/milwaukie,R-MD,setback_street_side_ft [],15,15,feet,clear,True,"20 (7,000 and up column) | 5 (1,500 - 2,999 column)","Table 19.301.4, C.1.c Street side yard: 15 (R-MD, lot size 3,000-4,999 column)","The cited cell is the 3,000-4,999 sq ft lot-size column; the 7,000-and-up base column reads 20, and this item carries no lot-size condition.",or/clackamas/milwaukie/19.300.base-zones.txt#L205,4,0,False,3,False,
00400,agree,noted,or/clackamas/milwaukie,R-MD,setback_street_side_ft [],15,15,feet,clear,True,"20 (7,000 and up column) | 5 (1,500 - 2,999 column)","Table 19.301.4, C.1.c Street side yard: 15 (R-MD, lot size 5,000-6,999[2] column)","The cited cell is the 5,000-6,999 sq ft lot-size column; the 7,000-and-up base column reads 20, and this item carries no lot-size condition.",or/clackamas/milwaukie/19.300.base-zones.txt#L206,4,0,False,3,False,
00401,agree,noted,or/clackamas/milwaukie,R-MD,min_lot_sqft,3000,3000,square feet,inferred,True,"1,500 (townhouse column floor) | 5,000 (5,000-6,999 column floor) | 7,000 (7,000 and up column floor)","Table 19.301.4 header 'Lot size (square feet)': 3,000-4,999 - the column whose Permitted Dwelling Type reads 'Duplex, Triplex, Quadplex'","Table 19.301.4 prints lot-size bands as column headers rather than a stated minimum; 3,000 is the floor of the first band whose permitted dwelling types include a quadplex.",or/clackamas/milwaukie/19.300.base-zones.txt#L120,4,0,False,1,False,
00402,agree,noted,or/clackamas/milwaukie,R-MD,min_lot_sqft [unit_lots],1500,1500,square feet,inferred,True,"3,000 (Duplex, Triplex, Quadplex column floor) | 3,500 (corner-lot townhouse ceiling, note 1)","Table 19.301.4 header 'Lot size (square feet)': 1,500 - 2,999, whose Permitted Dwelling Type is 'Townhouse[1]'","Table 19.301.4 prints lot-size bands as column headers rather than a stated minimum; 1,500 is the floor of the townhouse band.",or/clackamas/milwaukie/19.300.base-zones.txt#L119-L130,4,0,False,1,False,
00403,agree,,or/clackamas/milwaukie,R-MD,min_lot_width_ft,60,60,feet,clear,True,"20 (1,500 - 2,999 column) | 30 (3,000-4,999 column) | 50 (5,000-6,999 column)","Table 19.301.4, B.1 Minimum lot width (ft): 60 (R-MD, lot size 7,000 and up column)",,or/clackamas/milwaukie/19.300.base-zones.txt#L145,4,0,False,3,False,
00404,agree,noted,or/clackamas/milwaukie,R-MD,min_lot_width_ft [],20,20,feet,clear,True,"60 (7,000 and up column) | 30 (3,000-4,999 column) | 50 (5,000-6,999 column)","Table 19.301.4, B.1 Minimum lot width (ft): 20 (R-MD, lot size 1,500 - 2,999 column)","The cited cell is the 1,500 - 2,999 sq ft lot-size column; the 7,000-and-up base column reads 60, and this item carries no lot-size condition.",or/clackamas/milwaukie/19.300.base-zones.txt#L142,4,0,False,3,False,
00405,agree,noted,or/clackamas/milwaukie,R-MD,min_lot_width_ft [],30,30,feet,clear,True,"60 (7,000 and up column) | 20 (1,500 - 2,999 column) | 50 (5,000-6,999 column)","Table 19.301.4, B.1 Minimum lot width (ft): 30 (R-MD, lot size 3,000-4,999 column)","The cited cell is the 3,000-4,999 sq ft lot-size column; the 7,000-and-up base column reads 60, and this item carries no lot-size condition.",or/clackamas/milwaukie/19.300.base-zones.txt#L143,4,0,False,3,False,
00406,agree,noted,or/clackamas/milwaukie,R-MD,min_lot_width_ft [],50,50,feet,clear,True,"60 (7,000 and up column) | 20 (1,500 - 2,999 column) | 30 (3,000-4,999 column)","Table 19.301.4, B.1 Minimum lot width (ft): 50 (R-MD, lot size 5,000-6,999[2] column)","The cited cell is the 5,000-6,999 sq ft lot-size column; the 7,000-and-up base column reads 60, and this item carries no lot-size condition.",or/clackamas/milwaukie/19.300.base-zones.txt#L144,4,0,False,3,False,
00407,agree,,or/clackamas/milwaukie,R-MD,max_coverage_pct,30,30,percent,clear,True,"45% (1,500 - 2,999 column) | 35% (3,000-4,999 and 5,000-6,999 columns)","Table 19.301.4, C.4 Maximum lot coverage (percent of total lot area): 30% (R-MD, lot size 7,000 and up column)",,or/clackamas/milwaukie/19.300.base-zones.txt#L245,4,0,False,3,False,
00408,agree,noted,or/clackamas/milwaukie,R-MD,max_coverage_pct [],45,45,percent,clear,True,"30% (7,000 and up column) | 35% (3,000-4,999 and 5,000-6,999 columns)","Table 19.301.4, C.4 Maximum lot coverage (percent of total lot area): 45% (R-MD, lot size 1,500 - 2,999 column)","The cited cell is the 1,500 - 2,999 sq ft lot-size column; the 7,000-and-up base column reads 30%, and this item carries no lot-size condition.",or/clackamas/milwaukie/19.300.base-zones.txt#L242,4,0,False,3,False,
00409,agree,noted,or/clackamas/milwaukie,R-MD,max_coverage_pct [],35,35,percent,clear,True,"30% (7,000 and up column) | 45% (1,500 - 2,999 column)","Table 19.301.4, C.4 Maximum lot coverage (percent of total lot area): 35% (R-MD, lot size 3,000-4,999 column)","The cited cell is the 3,000-4,999 sq ft lot-size column; the 7,000-and-up base column reads 30%, and this item carries no lot-size condition.",or/clackamas/milwaukie/19.300.base-zones.txt#L243,4,0,False,3,False,
00410,agree,noted,or/clackamas/milwaukie,R-MD,max_coverage_pct [],35,35,percent,clear,True,"30% (7,000 and up column) | 45% (1,500 - 2,999 column)","Table 19.301.4, C.4 Maximum lot coverage (percent of total lot area): 35% (R-MD, lot size 5,000-6,999[2] column)","The cited cell is the 5,000-6,999 sq ft lot-size column; the 7,000-and-up base column reads 30%, and this item carries no lot-size condition.",or/clackamas/milwaukie/19.300.base-zones.txt#L244,4,0,False,3,False,
00411,agree,,or/clackamas/milwaukie,R-MD,max_height_ft,35,35,feet,clear,True,,"Table 19.301.4, C.2 Maximum building height for primary structures: 35 ft (R-MD, lot size 1,500 - 2,999 column)",,or/clackamas/milwaukie/19.300.base-zones.txt#L224,4,0,False,0,False,
00413,agree,,or/clackamas/milwaukie,R-HD,setback_front_ft,20,20,feet,clear,True,5 ft front yard for properties identified in Figure 19.302.4 (L514),"Table 19.302.4, B. Development Standards - Front yard: 20 (R-HD column)",,or/clackamas/milwaukie/19.300.base-zones.txt#L495,4,0,False,0,False,
00415,agree,noted,or/clackamas/milwaukie,R-HD,setback_side_ft [step-back],25.0,25,feet (height above ground at the required side yard depth),inferred,True,"45 (Slope of plane, degrees) | See Subsection 19.302.5.A (what the table's own Side yard row says)",Table 19.302.4 - Side yard height plane limit: Height above ground at minimum required side yard depth (ft) 25; Slope of plane (degrees) 45 (R-HD),"The marked lines state the side yard height plane (25 ft above ground at the required side yard depth, rising at 45 degrees), not a side yard distance - the table's Side yard row itself reads 'See Subsection 19.302.5.A'.",or/clackamas/milwaukie/19.300.base-zones.txt#L500-L502,4,0,False,0,False,
00416,agree,,or/clackamas/milwaukie,R-HD,setback_rear_ft,15,15,feet,clear,True,Street side yard 15[4] | Front yard 20 | Side yard: See Subsection 19.302.5.A,Rear yard   15   Subsection 19.504.5 Transition Area Measures,,or/clackamas/milwaukie/19.300.base-zones.txt#L498,4,0,False,0,False,
00417,agree,,or/clackamas/milwaukie,R-HD,setback_street_side_ft,15,15,feet,clear,True,"5 ft (note 4, townhouses) | Rear yard 15 | Front yard 20",Street side yard   15[4]   Subsection 19.504.5 Transition Area Measures,,or/clackamas/milwaukie/19.300.base-zones.txt#L497,4,1,True,1,False,[4] 5 ft where the attached units are townhouses; 15 ft otherwise
00419,agree,,or/clackamas/milwaukie,R-HD,min_lot_sqft,3000,3000,square feet,clear,True,"1,500 - Table 19.302.4 Minimum lot size (sq ft) | 5,000 to 6,999 sq ft band (also lists Quadplex) | All other uses require a minimum lot size of 5,000 sq ft","Between 3,000 to 4,999 sq ft: Duplex, Triplex, and Quadplex.",,or/clackamas/milwaukie/19.300.base-zones.txt#L476,4,0,False,1,False,
00420,agree,,or/clackamas/milwaukie,R-HD,min_lot_sqft [unit_lots],1500,1500,square feet,clear,True,"3,000 (Duplex/Triplex/Quadplex band) | 1,500 - Table 19.302.4 Minimum lot size (sq ft) | 3,500 corner-lot townhouse ceiling","Between 1,500 to 2,999 sq ft: Townhouse; a townhouse is permitted on a corner lot up to 3,500 sq ft in area.",,or/clackamas/milwaukie/19.300.base-zones.txt#L475,4,0,False,1,False,
00421,agree,,or/clackamas/milwaukie,R-HD,min_lot_width_ft,20,20,feet,clear,True,Minimum street frontage - Townhouse 20 | Minimum street frontage - Standard lot 35 | Minimum lot depth (ft) 70,Minimum lot width (ft)   20,,or/clackamas/milwaukie/19.300.base-zones.txt#L486,4,0,False,0,False,
00422,agree,,or/clackamas/milwaukie,R-HD,max_height_ft,45,45,feet,clear,True,Height above ground at minimum required side yard depth (ft) 25 (side yard height plane),Maximum building height for primary structures   45 ft,,or/clackamas/milwaukie/19.300.base-zones.txt#L499,4,0,False,0,False,
00423,agree,,or/clackamas/milwaukie,R-HD,max_coverage_pct,50,50,percent,clear,True,Minimum vegetation (percent of total lot area) 15%,Maximum lot coverage (percent of total lot area)   50%,,or/clackamas/milwaukie/19.300.base-zones.txt#L503,4,0,False,0,False,
00432,agree,,or/clackamas/oregon-city,defaults,parking_area_max_width_ft,40,40,feet,clear,True,fifty percent of the lot frontage (whichever is less) | combined width of all garages: forty feet | twelve feet (17.16.040 townhouse branch),"Outdoor on-site parking and maneuvering areas shall not exceed a total of forty feet wide or fifty percent of the lot frontage, whichever is less",,or/clackamas/oregon-city/17.zoning.txt#L5417-L5432,3,0,False,0,False,
00433,agree,,or/clackamas/oregon-city,defaults,parking_area_max_frontage_pct,50,50,percent,clear,True,forty feet wide (whichever is less) | combined width of all garages: fifty percent of the lot frontage,"Outdoor on-site parking and maneuvering areas shall not exceed a total of forty feet wide or fifty percent of the lot frontage, whichever is less",,or/clackamas/oregon-city/17.zoning.txt#L5417-L5432,3,0,False,0,False,
00434,agree,,or/clackamas/oregon-city,defaults,parking_maneuvering_max_width_ft [unit_lots],12,12,feet,clear,True,"The garage width shall not exceed twelve feet | forty feet / fifty percent of frontage (17.16.060.D.1, one-lot branch)",17.16.040 Townhouse driveway access and parking ... Outdoor on-site parking and maneuvering areas shall not exceed twelve feet wide on any lot.,,or/clackamas/oregon-city/17.zoning.txt#L5323-L5345,3,0,False,1,False,
00435,agree,,or/clackamas/oregon-city,R-10,setback_front_ft,20,20,feet,clear,True,15 feet - - Porch (R-10) | 10 feet - - cottage cluster | 15 feet (R-8 column),"Mi nimum front yard 20 feet, except 15 feet , except 10 feet , except | setback: All 15 feet - - Porch 1 0 feet - - Porch 5 feet - - Porch",,or/clackamas/oregon-city/17.zoning.txt#L4138,3,1,True,0,True,[3] a public utility easement may supersede this minimum setback where one crosses the lot
